Author,Study_ID,Effect_Size_ID,Study_Country,Study_Region,Biome,Study_System,Verts_Inverts_Plants,Verts_Inverts_Plants_Without_Pests,Functional_Groups,Orders,Taxa_Category_2,Biodiversity_Category,Heterogeneity_Measure,Heterogeneity_Mesure_Fine,Heterogeneity_Type,Heterogeneity,Heterogeneity_Type_L_C,Pearson_Correlation,Sample_Size,Scale,Scale_Cat
Sirami et al. (2019),p22,sub1370,Germany,Goettingen,Temperate,Multiple,Invertebrates,Invertebrates,Predators,Araneae,Spiders,SWDiversity,Field boundary length,FBL,Crop_Configurational_het,Configurational_het,Crop_het,-0.06934124,88,1 X 1 Km,LandscapeScale_1
Sirami et al. (2019),p23,sub1371,Spain,Lleida,Temperate,Multiple,Vertebrates,Vertebrates,Predators,Birds,Birds,Richness,Field boundary length,FBL,Crop_Configurational_het,Configurational_het,Crop_het,0.2084741,73,1 X 1 Km,LandscapeScale_1
Sirami et al. (2019),p23,sub1372,Spain,Lleida,Temperate,Multiple,Vertebrates,Vertebrates,Predators,Birds,Birds,Abundance,Field boundary length,FBL,Crop_Configurational_het,Configurational_het,Crop_het,0.1669692,73,1 X 1 Km,LandscapeScale_1
Sirami et al. (2019),p23,sub1373,Spain,Lleida,Temperate,Multiple,Vertebrates,Vertebrates,Predators,Birds,Birds,SWDiversity,Field boundary length,FBL,Crop_Configurational_het,Configurational_het,Crop_het,0.217632,73,1 X 1 Km,LandscapeScale_1
Palmu et al. (2014),p121,sub1374,Sweden,Scania,Temperate,"Multiple (winter wheat, sugar beet)",Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,Richness,Simpson diversity index ,SIDI,Crop_compositional_het,Compositional_het,Crop_het,0.1,64,1000m,LandscapeScale_2
Palmu et al. (2014),p121,sub1375,Sweden,Scania,Temperate,"Multiple (winter wheat, sugar beet)",Invertebrates,Invertebrates,Predators,Coleoptera,Carabid_beetles,Richness,Field boundary length,FBL,Crop_Configurational_het,Configurational_het,Crop_het,0.018,64,1000m,LandscapeScale_2
Martin et al. (2016),p122,sub1376,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Vertebrates,Vertebrates,Predators,Birds,Birds,Richness,Shannon’s Diversity Index,SHDI,Landscape_compositional_het,Compositional_het,Landscape_het,0.138461538,35,100m,A_LocalScale
Martin et al. (2016),p122,sub1377,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Vertebrates,Vertebrates,Predators,Birds,Birds,Richness,Shannon’s Diversity Index,SHDI,Landscape_compositional_het,Compositional_het,Landscape_het,0.276923077,35,200m,A_LocalScale
Martin et al. (2016),p122,sub1378,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Vertebrates,Vertebrates,Predators,Birds,Birds,Richness,Shannon’s Diversity Index,SHDI,Landscape_compositional_het,Compositional_het,Landscape_het,0.292307692,35,300m,A_LocalScale
Martin et al. (2016),p122,sub1379,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Vertebrates,Vertebrates,Predators,Birds,Birds,Richness,Shannon’s Diversity Index,SHDI,Landscape_compositional_het,Compositional_het,Landscape_het,0.169230769,35,400m,A_LocalScale
Martin et al. (2016),p122,sub1380,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Vertebrates,Vertebrates,Predators,Birds,Birds,Richness,Shannon’s Diversity Index,SHDI,Landscape_compositional_het,Compositional_het,Landscape_het,0.215384615,35,500m,LandscapeScale_1
Martin et al. (2016),p122,sub1381,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Vertebrates,Vertebrates,Predators,Birds,Birds,Richness,Shannon’s Diversity Index,SHDI,Landscape_compositional_het,Compositional_het,Landscape_het,0.153846154,35,600m,LandscapeScale_1
Martin et al. (2016),p122,sub1382,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Vertebrates,Vertebrates,Predators,Birds,Birds,Richness,Shannon’s Diversity Index,SHDI,Landscape_compositional_het,Compositional_het,Landscape_het,0.184615385,35,700m,LandscapeScale_1
Martin et al. (2016),p122,sub1383,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Vertebrates,Vertebrates,Predators,Birds,Birds,Richness,Shannon’s Diversity Index,SHDI,Landscape_compositional_het,Compositional_het,Landscape_het,0.369230769,35,800m,LandscapeScale_1
Martin et al. (2016),p122,sub1384,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Vertebrates,Vertebrates,Predators,Birds,Birds,Richness,Shannon’s Diversity Index,SHDI,Landscape_compositional_het,Compositional_het,Landscape_het,0.553846154,35,900m,LandscapeScale_1
Martin et al. (2016),p122,sub1385,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Vertebrates,Vertebrates,Predators,Birds,Birds,Richness,Shannon’s Diversity Index,SHDI,Landscape_compositional_het,Compositional_het,Landscape_het,0.592307692,35,1000m,LandscapeScale_2
Martin et al. (2016),p122,sub1386,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Vertebrates,Vertebrates,Predators,Birds,Birds,Abundance,Shannon’s Diversity Index,SHDI,Landscape_compositional_het,Compositional_het,Landscape_het,0.292307692,35,100m,LandscapeScale_1
Martin et al. (2016),p122,sub1387,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Vertebrates,Vertebrates,Predators,Birds,Birds,Abundance,Shannon’s Diversity Index,SHDI,Landscape_compositional_het,Compositional_het,Landscape_het,0.4,35,200m,LandscapeScale_1
Martin et al. (2016),p122,sub1388,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Vertebrates,Vertebrates,Predators,Birds,Birds,Abundance,Shannon’s Diversity Index,SHDI,Landscape_compositional_het,Compositional_het,Landscape_het,0.469230769,35,300m,LandscapeScale_1
Martin et al. (2016),p122,sub1389,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Vertebrates,Vertebrates,Predators,Birds,Birds,Abundance,Shannon’s Diversity Index,SHDI,Landscape_compositional_het,Compositional_het,Landscape_het,0.438461538,35,400m,LandscapeScale_1
Martin et al. (2016),p122,sub1390,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Vertebrates,Vertebrates,Predators,Birds,Birds,Abundance,Shannon’s Diversity Index,SHDI,Landscape_compositional_het,Compositional_het,Landscape_het,0.446153846,35,500m,LandscapeScale_1
Martin et al. (2016),p122,sub1391,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Vertebrates,Vertebrates,Predators,Birds,Birds,Abundance,Shannon’s Diversity Index,SHDI,Landscape_compositional_het,Compositional_het,Landscape_het,0.469230769,35,600m,LandscapeScale_1
Martin et al. (2016),p122,sub1392,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Vertebrates,Vertebrates,Predators,Birds,Birds,Abundance,Shannon’s Diversity Index,SHDI,Landscape_compositional_het,Compositional_het,Landscape_het,0.430769231,35,700m,LandscapeScale_1
Martin et al. (2016),p122,sub1393,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Vertebrates,Vertebrates,Predators,Birds,Birds,Abundance,Shannon’s Diversity Index,SHDI,Landscape_compositional_het,Compositional_het,Landscape_het,0.415384615,35,800m,LandscapeScale_1
Martin et al. (2016),p122,sub1394,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Vertebrates,Vertebrates,Predators,Birds,Birds,Abundance,Shannon’s Diversity Index,SHDI,Landscape_compositional_het,Compositional_het,Landscape_het,0.453846154,35,900m,LandscapeScale_1
Martin et al. (2016),p122,sub1395,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Vertebrates,Vertebrates,Predators,Birds,Birds,Abundance,Shannon’s Diversity Index,SHDI,Landscape_compositional_het,Compositional_het,Landscape_het,0.430769231,35,1000m,LandscapeScale_2
Martin et al. (2016),p122,sub1396,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Vertebrates,Vertebrates,Predators,Birds,Birds,Richness,Edge Density,ED,Landscape_Configurational_het,Configurational_het,Landscape_het,0.138167939,35,100m,A_LocalScale
Martin et al. (2016),p122,sub1397,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Vertebrates,Vertebrates,Predators,Birds,Birds,Richness,Edge Density,ED,Landscape_Configurational_het,Configurational_het,Landscape_het,-0.114503817,35,200m,A_LocalScale
Martin et al. (2016),p122,sub1398,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Vertebrates,Vertebrates,Predators,Birds,Birds,Richness,Edge Density,ED,Landscape_Configurational_het,Configurational_het,Landscape_het,-0.129770992,35,300m,A_LocalScale
Martin et al. (2016),p122,sub1399,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Vertebrates,Vertebrates,Predators,Birds,Birds,Richness,Edge Density,ED,Landscape_Configurational_het,Configurational_het,Landscape_het,0.404580153,35,400m,A_LocalScale
Martin et al. (2016),p122,sub1400,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Vertebrates,Vertebrates,Predators,Birds,Birds,Richness,Edge Density,ED,Landscape_Configurational_het,Configurational_het,Landscape_het,0.572519084,35,500m,LandscapeScale_1
Martin et al. (2016),p122,sub1401,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Vertebrates,Vertebrates,Predators,Birds,Birds,Richness,Edge Density,ED,Landscape_Configurational_het,Configurational_het,Landscape_het,0.632061069,35,600m,LandscapeScale_1
Martin et al. (2016),p122,sub1402,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Vertebrates,Vertebrates,Predators,Birds,Birds,Richness,Edge Density,ED,Landscape_Configurational_het,Configurational_het,Landscape_het,0.623664122,35,700m,LandscapeScale_1
Martin et al. (2016),p122,sub1403,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Vertebrates,Vertebrates,Predators,Birds,Birds,Richness,Edge Density,ED,Landscape_Configurational_het,Configurational_het,Landscape_het,0.601526718,35,800m,LandscapeScale_1
Martin et al. (2016),p122,sub1404,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Vertebrates,Vertebrates,Predators,Birds,Birds,Richness,Edge Density,ED,Landscape_Configurational_het,Configurational_het,Landscape_het,0.657251908,35,900m,LandscapeScale_1
Martin et al. (2016),p122,sub1405,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Vertebrates,Vertebrates,Predators,Birds,Birds,Richness,Edge Density,ED,Landscape_Configurational_het,Configurational_het,Landscape_het,0.474045802,35,1000m,LandscapeScale_2
Martin et al. (2016),p122,sub1406,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Vertebrates,Vertebrates,Predators,Birds,Birds,Abundance,Edge Density,ED,Landscape_Configurational_het,Configurational_het,Landscape_het,0.129770992,35,100m,A_LocalScale
Martin et al. (2016),p122,sub1407,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Vertebrates,Vertebrates,Predators,Birds,Birds,Abundance,Edge Density,ED,Landscape_Configurational_het,Configurational_het,Landscape_het,0.282442748,35,200m,A_LocalScale
Martin et al. (2016),p122,sub1408,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Vertebrates,Vertebrates,Predators,Birds,Birds,Abundance,Edge Density,ED,Landscape_Configurational_het,Configurational_het,Landscape_het,-0.017633588,35,300m,A_LocalScale
Martin et al. (2016),p122,sub1409,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Vertebrates,Vertebrates,Predators,Birds,Birds,Abundance,Edge Density,ED,Landscape_Configurational_het,Configurational_het,Landscape_het,0.145038168,35,400m,A_LocalScale
Martin et al. (2016),p122,sub1410,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Vertebrates,Vertebrates,Predators,Birds,Birds,Abundance,Edge Density,ED,Landscape_Configurational_het,Configurational_het,Landscape_het,0.129770992,35,500m,LandscapeScale_1
Martin et al. (2016),p122,sub1411,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Vertebrates,Vertebrates,Predators,Birds,Birds,Abundance,Edge Density,ED,Landscape_Configurational_het,Configurational_het,Landscape_het,0.48778626,35,600m,LandscapeScale_1
Martin et al. (2016),p122,sub1412,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Vertebrates,Vertebrates,Predators,Birds,Birds,Abundance,Edge Density,ED,Landscape_Configurational_het,Configurational_het,Landscape_het,0.532061069,35,700m,LandscapeScale_1
Martin et al. (2016),p122,sub1413,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Vertebrates,Vertebrates,Predators,Birds,Birds,Abundance,Edge Density,ED,Landscape_Configurational_het,Configurational_het,Landscape_het,0.577862595,35,800m,LandscapeScale_1
Martin et al. (2016),p122,sub1414,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Vertebrates,Vertebrates,Predators,Birds,Birds,Abundance,Edge Density,ED,Landscape_Configurational_het,Configurational_het,Landscape_het,0.570992366,35,900m,LandscapeScale_1
Martin et al. (2016),p122,sub1415,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Vertebrates,Vertebrates,Predators,Birds,Birds,Abundance,Edge Density,ED,Landscape_Configurational_het,Configurational_het,Landscape_het,0.465648855,35,1000m,LandscapeScale_2
Martin et al. (2016),p122,sub1416,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Invertebrates,Invertebrates,Predators,Coleoptera,Rove beetles,Richness,Shannon’s Diversity Index,SHDI,Landscape_compositional_het,Compositional_het,Landscape_het,-0.052631579,35,100m,A_LocalScale
Martin et al. (2016),p122,sub1417,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Invertebrates,Invertebrates,Predators,Coleoptera,Rove beetles,Richness,Shannon’s Diversity Index,SHDI,Landscape_compositional_het,Compositional_het,Landscape_het,-0.127819549,35,200m,A_LocalScale
Martin et al. (2016),p122,sub1418,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Invertebrates,Invertebrates,Predators,Coleoptera,Rove beetles,Richness,Shannon’s Diversity Index,SHDI,Landscape_compositional_het,Compositional_het,Landscape_het,-0.203007519,35,300m,A_LocalScale
Martin et al. (2016),p122,sub1419,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Invertebrates,Invertebrates,Predators,Coleoptera,Rove beetles,Richness,Shannon’s Diversity Index,SHDI,Landscape_compositional_het,Compositional_het,Landscape_het,-0.218045113,35,400m,A_LocalScale
Martin et al. (2016),p122,sub1420,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Invertebrates,Invertebrates,Predators,Coleoptera,Rove beetles,Richness,Shannon’s Diversity Index,SHDI,Landscape_compositional_het,Compositional_het,Landscape_het,-0.233082707,35,500m,LandscapeScale_1
Martin et al. (2016),p122,sub1421,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Invertebrates,Invertebrates,Predators,Coleoptera,Rove beetles,Richness,Shannon’s Diversity Index,SHDI,Landscape_compositional_het,Compositional_het,Landscape_het,-0.248120301,35,600m,LandscapeScale_1
Martin et al. (2016),p122,sub1422,South Korea,"Haean catchment (128°5′ to 128°11′ E, 38°13′ to 38°20′ N)",Temperate,"Multiple (soy bean, potato, daikon radish, cabbage, rice)",Invertebrates,Invertebrates,Predators,Coleoptera,Rove beetles,Richness,Shannon’s Diversity Index,SHDI,Landscape_compositional_het,Compositional_het,Landscape_het,-0.293233083,35,700m,LandscapeScale_1
